DAY,TIME,WIND_DIR,WIND_SPEED,TEMP,QNH
02,0900Z,320.0,4.0,29.0,1008.0
02,0930Z,340.0,5.0,29.0,1008.0
02,1000Z,360.0,5.0,29.0,1008.0
02,1030Z,340.0,4.0,29.0,1007.0
02,1100Z,10.0,4.0,29.0,1007.0
02,1130Z,20.0,3.0,29.0,1007.0
02,1200Z,360.0,4.0,29.0,1007.0
02,1230Z,170.0,4.0,29.0,1007.0
02,1300Z,210.0,3.0,28.0,1007.0
02,1330Z,270.0,5.0,28.0,1007.0
02,1400Z,280.0,4.0,28.0,1007.0
02,1430Z,250.0,4.0,28.0,1008.0
02,1500Z,110.0,7.0,28.0,1008.0
02,1530Z,120.0,6.0,28.0,1009.0
02,1600Z,130.0,5.0,28.0,1009.0
02,1630Z,130.0,5.0,28.0,1009.0
02,1700Z,140.0,4.0,28.0,1009.0
02,1730Z,160.0,3.0,28.0,1009.0
02,1800Z,140.0,4.0,28.0,1009.0
02,1830Z,160.0,4.0,28.0,1009.0
02,1900Z,190.0,3.0,28.0,1008.0
02,1930Z,200.0,3.0,28.0,1008.0
02,2000Z,150.0,4.0,28.0,1008.0
02,2030Z,0.0,0.0,27.0,1008.0
02,2100Z,120.0,6.0,27.0,1007.0
02,2130Z,0.0,0.0,27.0,1007.0
02,2200Z,0.0,0.0,27.0,1007.0
02,2230Z,100.0,4.0,27.0,1007.0
02,2300Z,110.0,7.0,27.0,1007.0
02,2330Z,110.0,4.0,27.0,1007.0
03,0000Z,130.0,4.0,27.0,1007.0
03,0030Z,260.0,11.0,27.0,1008.0
03,0100Z,270.0,9.0,26.0,1008.0
03,0130Z,280.0,8.0,25.0,1008.0
03,0200Z,280.0,7.0,25.0,1008.0
03,0230Z,270.0,3.0,25.0,1008.0
03,0300Z,290.0,5.0,26.0,1009.0
03,0330Z,230.0,3.0,27.0,1009.0
03,0400Z,230.0,6.0,27.0,1009.0
03,0430Z,320.0,5.0,27.0,1009.0
03,0500Z,360.0,6.0,28.0,1009.0
03,0530Z,270.0,6.0,28.0,1009.0
03,0600Z,290.0,4.0,28.0,1009.0
03,0630Z,230.0,4.0,28.0,1009.0
03,0700Z,290.0,9.0,27.0,1008.0
03,0730Z,260.0,9.0,27.0,1008.0
03,0800Z,280.0,10.0,27.0,1008.0
03,0830Z,300.0,6.0,27.0,1007.0
03,0900Z,310.0,6.0,28.0,1007.0
03,0930Z,310.0,6.0,28.0,1006.0
03,1000Z,320.0,5.0,28.0,1006.0
03,1030Z,320.0,4.0,28.0,1006.0
03,1100Z,20.0,5.0,28.0,1006.0
03,1130Z,350.0,5.0,28.0,1006.0
03,1200Z,290.0,4.0,28.0,1006.0
03,1230Z,20.0,5.0,28.0,1007.0
03,1300Z,160.0,8.0,28.0,1007.0
03,1330Z,20.0,6.0,27.0,1007.0
03,1400Z,90.0,4.0,27.0,1007.0
03,1430Z,160.0,4.0,27.0,1007.0
03,1500Z,150.0,4.0,27.0,1008.0
03,1530Z,180.0,4.0,27.0,1008.0
03,1600Z,120.0,4.0,27.0,1008.0
03,1630Z,120.0,5.0,27.0,1008.0
03,1700Z,180.0,3.0,27.0,1008.0
03,1730Z,170.0,4.0,27.0,1008.0
03,1800Z,150.0,5.0,27.0,1008.0
03,1830Z,140.0,4.0,27.0,1007.0
03,1900Z,170.0,4.0,27.0,1007.0
03,1930Z,140.0,3.0,27.0,1007.0
03,2000Z,180.0,3.0,27.0,1007.0
03,2030Z,140.0,3.0,27.0,1007.0
03,2100Z,200.0,4.0,27.0,1006.0
03,2130Z,220.0,4.0,27.0,1006.0
03,2200Z,N/A,3.0,27.0,1006.0
03,2230Z,0.0,0.0,27.0,1006.0
03,2300Z,120.0,5.0,27.0,1006.0
03,2330Z,110.0,5.0,27.0,1006.0
04,0000Z,120.0,5.0,27.0,1006.0
04,0030Z,140.0,5.0,27.0,1006.0
04,0100Z,110.0,4.0,27.0,1007.0
04,0130Z,100.0,4.0,26.0,1007.0
04,0200Z,130.0,3.0,27.0,1007.0
04,0230Z,0.0,0.0,27.0,1008.0
04,0300Z,160.0,3.0,28.0,1008.0
04,0330Z,110.0,7.0,28.0,1008.0
04,0400Z,0.0,0.0,28.0,1008.0
04,0430Z,310.0,5.0,29.0,1008.0
04,0500Z,310.0,6.0,29.0,1008.0
04,0530Z,290.0,6.0,29.0,1008.0
04,0600Z,270.0,9.0,30.0,1008.0
04,0630Z,280.0,8.0,31.0,1007.0
04,0700Z,310.0,5.0,31.0,1007.0
04,0730Z,250.0,7.0,31.0,1007.0
04,0800Z,280.0,10.0,31.0,1006.0
04,0830Z,270.0,12.0,31.0,1006.0
04,0900Z,270.0,12.0,32.0,1005.0
04,0930Z,280.0,11.0,31.0,1005.0
04,1000Z,290.0,12.0,31.0,1005.0
04,1030Z,260.0,11.0,30.0,1005.0
04,1100Z,290.0,11.0,31.0,1004.0
04,1130Z,290.0,11.0,31.0,1004.0
04,1200Z,290.0,11.0,30.0,1005.0
04,1230Z,300.0,9.0,30.0,1005.0
04,1300Z,310.0,8.0,29.0,1005.0
04,1330Z,300.0,8.0,29.0,1006.0
04,1400Z,290.0,8.0,29.0,1006.0
04,1430Z,280.0,5.0,29.0,1006.0
04,1500Z,280.0,7.0,29.0,1006.0
04,1530Z,300.0,6.0,29.0,1006.0
04,1600Z,270.0,5.0,29.0,1007.0
04,1630Z,290.0,5.0,28.0,1007.0
04,1700Z,260.0,5.0,28.0,1007.0
04,1730Z,290.0,4.0,28.0,1007.0
04,1800Z,250.0,3.0,28.0,1007.0
04,1830Z,300.0,4.0,28.0,1007.0
04,1900Z,0.0,0.0,28.0,1007.0
04,1930Z,300.0,4.0,28.0,1007.0
04,2000Z,0.0,0.0,28.0,1006.0
04,2030Z,0.0,0.0,28.0,1006.0
04,2100Z,280.0,6.0,28.0,1006.0
04,2130Z,340.0,4.0,28.0,1006.0
04,2200Z,0.0,0.0,28.0,1005.0
04,2230Z,0.0,0.0,28.0,1006.0
04,2300Z,210.0,4.0,27.0,1005.0
04,2330Z,360.0,5.0,28.0,1006.0
05,0000Z,90.0,4.0,27.0,1006.0
05,0030Z,220.0,3.0,27.0,1006.0
05,0100Z,0.0,0.0,27.0,1006.0
05,0130Z,90.0,4.0,27.0,1007.0
05,0200Z,0.0,0.0,27.0,1007.0
05,0230Z,200.0,3.0,28.0,1007.0
05,0300Z,340.0,3.0,29.0,1007.0
05,0330Z,270.0,4.0,29.0,1008.0
05,0400Z,360.0,4.0,29.0,1008.0
05,0430Z,280.0,6.0,30.0,1008.0
05,0500Z,300.0,7.0,30.0,1008.0
05,0530Z,280.0,8.0,30.0,1007.0
05,0600Z,280.0,10.0,30.0,1007.0
05,0630Z,300.0,7.0,30.0,1007.0
05,0700Z,20.0,7.0,32.0,1006.0
05,0730Z,290.0,11.0,32.0,1006.0
05,0800Z,290.0,9.0,31.0,1006.0
05,0830Z,280.0,12.0,31.0,1005.0
05,0900Z,280.0,7.0,32.0,1005.0
05,0930Z,290.0,7.0,32.0,1004.0
05,1000Z,290.0,12.0,31.0,1004.0
05,1030Z,300.0,10.0,31.0,1004.0
05,1100Z,10.0,10.0,32.0,1004.0
05,1130Z,300.0,10.0,31.0,1004.0
05,1200Z,300.0,11.0,30.0,1004.0
05,1230Z,300.0,9.0,30.0,1004.0
05,1300Z,300.0,8.0,30.0,1004.0
05,1330Z,300.0,8.0,30.0,1004.0
05,1400Z,300.0,8.0,29.0,1005.0
05,1430Z,350.0,8.0,30.0,1005.0
05,1500Z,320.0,5.0,29.0,1006.0
05,1530Z,300.0,6.0,29.0,1006.0
05,1600Z,290.0,6.0,29.0,1006.0
05,1630Z,300.0,5.0,29.0,1006.0
05,1700Z,300.0,5.0,29.0,1006.0
05,1730Z,310.0,5.0,29.0,1006.0
05,1800Z,350.0,5.0,29.0,1006.0
05,1830Z,290.0,5.0,29.0,1006.0
05,1900Z,290.0,5.0,28.0,1006.0
05,1930Z,310.0,4.0,28.0,1006.0
05,2000Z,270.0,6.0,28.0,1006.0
05,2030Z,290.0,5.0,28.0,1005.0
05,2100Z,290.0,5.0,28.0,1005.0
05,2130Z,310.0,6.0,28.0,1005.0
05,2200Z,280.0,5.0,28.0,1005.0
05,2230Z,300.0,4.0,28.0,1005.0
05,2300Z,290.0,4.0,28.0,1005.0
05,2330Z,290.0,3.0,28.0,1005.0
06,0000Z,0.0,0.0,28.0,1005.0
06,0030Z,330.0,3.0,27.0,1006.0
06,0100Z,260.0,3.0,28.0,1006.0
06,0130Z,300.0,3.0,28.0,1006.0
06,0200Z,290.0,3.0,28.0,1006.0
06,0230Z,320.0,5.0,29.0,1007.0
06,0300Z,310.0,6.0,29.0,1007.0
06,0330Z,280.0,11.0,29.0,1007.0
06,0400Z,30.0,7.0,27.0,1008.0
06,0430Z,270.0,5.0,29.0,1007.0
06,0500Z,270.0,6.0,30.0,1007.0
06,0530Z,300.0,9.0,31.0,1007.0
06,0600Z,310.0,6.0,31.0,1007.0
06,0630Z,330.0,4.0,31.0,1007.0
06,0700Z,300.0,9.0,31.0,1006.0
06,0730Z,270.0,11.0,31.0,1006.0
06,0800Z,260.0,7.0,32.0,1006.0
06,0830Z,270.0,14.0,32.0,1005.0
06,0900Z,270.0,7.0,32.0,1005.0
06,0930Z,280.0,12.0,32.0,1005.0
06,1000Z,270.0,10.0,31.0,1004.0
06,1030Z,290.0,8.0,31.0,1004.0
06,1100Z,270.0,11.0,31.0,1004.0
06,1130Z,270.0,11.0,31.0,1004.0
06,1200Z,290.0,7.0,30.0,1004.0
06,1230Z,310.0,7.0,30.0,1004.0
06,1300Z,300.0,8.0,29.0,1004.0
06,1330Z,300.0,8.0,29.0,1005.0
06,1400Z,280.0,6.0,30.0,1005.0
06,1430Z,270.0,7.0,29.0,1006.0
06,1500Z,260.0,8.0,29.0,1006.0
06,1530Z,290.0,7.0,29.0,1006.0
06,1630Z,250.0,10.0,29.0,1006.0
06,1700Z,250.0,9.0,29.0,1007.0
06,1730Z,250.0,8.0,29.0,1007.0
06,1800Z,250.0,10.0,29.0,1006.0
06,1830Z,280.0,8.0,29.0,1006.0
06,1900Z,270.0,10.0,29.0,1005.0
06,1930Z,260.0,10.0,29.0,1005.0
06,2000Z,260.0,12.0,29.0,1005.0
06,2030Z,250.0,10.0,29.0,1005.0
06,2100Z,280.0,10.0,29.0,1005.0
06,2130Z,260.0,13.0,29.0,1005.0
06,2200Z,250.0,10.0,29.0,1005.0
06,2230Z,250.0,10.0,29.0,1004.0
06,2300Z,250.0,7.0,29.0,1004.0
06,2330Z,260.0,12.0,28.0,1004.0
07,0000Z,260.0,9.0,28.0,1005.0
07,0030Z,260.0,9.0,28.0,1005.0
07,0100Z,250.0,10.0,28.0,1005.0
07,0130Z,340.0,5.0,27.0,1006.0
07,0200Z,260.0,5.0,27.0,1006.0
07,0230Z,280.0,10.0,28.0,1006.0
07,0300Z,10.0,8.0,27.0,1006.0
07,0330Z,220.0,6.0,26.0,1007.0
07,0400Z,90.0,4.0,26.0,1007.0
07,0430Z,0.0,0.0,25.0,1007.0
07,0500Z,250.0,4.0,25.0,1007.0
07,0530Z,250.0,4.0,26.0,1007.0
07,0600Z,310.0,5.0,26.0,1007.0
07,0630Z,300.0,5.0,26.0,1007.0
07,0700Z,320.0,3.0,26.0,1006.0
07,0730Z,250.0,4.0,26.0,1006.0
07,0800Z,210.0,4.0,26.0,1006.0
07,0830Z,0.0,0.0,26.0,1005.0
07,0900Z,100.0,6.0,25.0,1005.0
07,0930Z,140.0,3.0,25.0,1005.0
07,1000Z,0.0,0.0,25.0,1005.0
07,1030Z,250.0,3.0,25.0,1005.0
07,1100Z,0.0,0.0,25.0,1005.0
07,1130Z,10.0,5.0,24.0,1005.0
07,1200Z,110.0,3.0,24.0,1004.0
07,1230Z,120.0,5.0,25.0,1004.0
07,1300Z,200.0,5.0,25.0,1004.0
07,1330Z,170.0,6.0,25.0,1005.0
07,1400Z,170.0,5.0,25.0,1005.0
07,1430Z,0.0,0.0,26.0,1005.0
07,1500Z,160.0,3.0,26.0,1006.0
07,1530Z,200.0,6.0,26.0,1005.0
07,1600Z,190.0,5.0,26.0,1006.0
07,1630Z,220.0,3.0,26.0,1006.0
07,1700Z,180.0,3.0,27.0,1006.0
07,1730Z,200.0,6.0,27.0,1006.0
07,1800Z,240.0,9.0,28.0,1006.0
07,1830Z,250.0,11.0,28.0,1005.0
07,1900Z,240.0,11.0,28.0,1005.0
07,1930Z,260.0,9.0,28.0,1005.0
07,2000Z,270.0,9.0,28.0,1005.0
07,2030Z,300.0,10.0,27.0,1005.0
07,2100Z,270.0,11.0,28.0,1004.0
07,2130Z,280.0,13.0,28.0,1004.0
07,2200Z,280.0,11.0,28.0,1004.0
07,2230Z,280.0,15.0,27.0,1004.0
07,2300Z,300.0,9.0,27.0,1004.0
07,2330Z,280.0,10.0,27.0,1004.0
08,0000Z,270.0,10.0,28.0,1004.0
08,0030Z,280.0,9.0,28.0,1004.0
08,0100Z,290.0,8.0,28.0,1005.0
08,0130Z,280.0,9.0,28.0,1005.0
08,0200Z,280.0,9.0,28.0,1005.0
08,0230Z,300.0,6.0,28.0,1006.0
08,0300Z,280.0,8.0,28.0,1006.0
08,0330Z,260.0,7.0,29.0,1006.0
08,0400Z,260.0,10.0,29.0,1007.0
08,0430Z,280.0,11.0,29.0,1007.0
08,0500Z,260.0,9.0,29.0,1007.0
08,0530Z,260.0,12.0,29.0,1007.0
08,0600Z,260.0,11.0,28.0,1007.0
08,0630Z,280.0,10.0,28.0,1006.0
08,0700Z,300.0,15.0,27.0,1006.0
08,0730Z,270.0,11.0,26.0,1007.0
08,0800Z,300.0,9.0,27.0,1006.0
08,0830Z,280.0,9.0,26.0,1006.0
08,0858Z,260.0,4.0,26.0,1005.0
08,0930Z,320.0,7.0,26.0,1005.0
08,1000Z,340.0,6.0,27.0,1005.0
08,1030Z,340.0,8.0,26.0,1005.0
08,1100Z,300.0,8.0,25.0,1005.0
08,1130Z,330.0,9.0,27.0,1005.0
08,1200Z,310.0,9.0,26.0,1006.0
08,1230Z,310.0,7.0,26.0,1006.0
08,1300Z,290.0,10.0,26.0,1006.0
08,1330Z,350.0,5.0,26.0,1006.0
08,1400Z,70.0,3.0,26.0,1006.0
08,1430Z,160.0,4.0,26.0,1006.0
08,1500Z,150.0,4.0,26.0,1006.0
08,1530Z,150.0,4.0,26.0,1006.0
08,1600Z,180.0,3.0,26.0,1006.0
08,1630Z,150.0,3.0,26.0,1007.0
08,1700Z,200.0,3.0,26.0,1007.0
08,1730Z,200.0,3.0,27.0,1007.0
08,1800Z,220.0,4.0,27.0,1007.0
08,1830Z,270.0,5.0,28.0,1006.0
08,1900Z,270.0,8.0,28.0,1006.0
08,1930Z,290.0,5.0,28.0,1006.0
08,2000Z,300.0,5.0,28.0,1005.0
08,2030Z,290.0,6.0,28.0,1005.0
08,2100Z,310.0,6.0,28.0,1005.0
08,2130Z,320.0,5.0,28.0,1005.0
08,2200Z,280.0,3.0,28.0,1004.0
08,2230Z,290.0,6.0,28.0,1004.0
08,2300Z,270.0,7.0,28.0,1004.0
08,2330Z,280.0,8.0,28.0,1005.0
09,0000Z,270.0,10.0,28.0,1005.0
09,0030Z,280.0,8.0,28.0,1005.0
09,0100Z,280.0,10.0,28.0,1005.0
09,0130Z,280.0,10.0,28.0,1006.0
09,0200Z,280.0,8.0,29.0,1006.0
09,0230Z,300.0,9.0,29.0,1007.0
09,0300Z,320.0,6.0,30.0,1007.0
09,0330Z,290.0,9.0,30.0,1007.0
09,0400Z,280.0,9.0,30.0,1007.0
09,0430Z,290.0,8.0,30.0,1007.0
09,0500Z,280.0,11.0,30.0,1007.0
09,0530Z,280.0,8.0,29.0,1007.0
09,0600Z,270.0,7.0,29.0,1007.0
09,0630Z,280.0,7.0,30.0,1007.0
09,0700Z,290.0,11.0,30.0,1006.0
09,0730Z,310.0,7.0,28.0,1006.0
09,0800Z,350.0,8.0,28.0,1006.0
09,0830Z,300.0,5.0,29.0,1005.0
09,0900Z,270.0,11.0,30.0,1005.0
09,0930Z,290.0,8.0,29.0,1005.0
09,1000Z,280.0,11.0,30.0,1005.0
09,1030Z,270.0,11.0,30.0,1005.0
09,1100Z,320.0,9.0,30.0,1005.0
09,1130Z,280.0,10.0,30.0,1005.0
09,1200Z,320.0,8.0,30.0,1005.0
09,1230Z,310.0,10.0,29.0,1005.0
09,1300Z,280.0,9.0,29.0,1005.0
09,1330Z,300.0,6.0,29.0,1005.0
09,1400Z,290.0,6.0,29.0,1005.0
09,1430Z,300.0,7.0,29.0,1006.0
09,1500Z,300.0,7.0,29.0,1006.0
09,1530Z,270.0,7.0,29.0,1006.0
09,1600Z,280.0,7.0,29.0,1006.0
09,1630Z,280.0,7.0,29.0,1006.0
09,1700Z,280.0,6.0,29.0,1007.0
09,1730Z,300.0,5.0,29.0,1006.0
09,1800Z,260.0,7.0,29.0,1007.0
09,1830Z,270.0,7.0,28.0,1006.0
09,1900Z,270.0,8.0,28.0,1006.0
09,1930Z,250.0,10.0,28.0,1006.0
09,2000Z,280.0,8.0,28.0,1006.0
09,2030Z,270.0,7.0,28.0,1006.0
09,2100Z,260.0,9.0,28.0,1005.0
09,2130Z,260.0,10.0,28.0,1005.0
09,2200Z,270.0,8.0,28.0,1005.0
09,2230Z,260.0,8.0,28.0,1005.0
09,2300Z,270.0,8.0,28.0,1005.0
09,2330Z,240.0,9.0,28.0,1005.0
10,0000Z,280.0,6.0,28.0,1005.0
10,0030Z,270.0,6.0,28.0,1005.0
10,0100Z,250.0,8.0,28.0,1005.0
10,0130Z,250.0,9.0,28.0,1006.0
10,0200Z,250.0,8.0,28.0,1006.0
10,0230Z,250.0,7.0,29.0,1007.0
10,0300Z,250.0,10.0,29.0,1007.0
10,0330Z,250.0,10.0,29.0,1007.0
10,0400Z,260.0,11.0,29.0,1007.0
10,0430Z,260.0,10.0,30.0,1007.0
10,0500Z,260.0,7.0,30.0,1007.0
10,0530Z,260.0,7.0,30.0,1007.0
10,0600Z,280.0,8.0,30.0,1007.0
10,0630Z,240.0,9.0,31.0,1007.0
10,0700Z,250.0,13.0,30.0,1007.0
10,0730Z,260.0,7.0,31.0,1006.0
10,0800Z,250.0,9.0,31.0,1006.0
10,0830Z,260.0,11.0,31.0,1006.0
10,1100Z,260.0,11.0,30.0,1005.0
10,1130Z,290.0,10.0,30.0,1005.0
10,1200Z,240.0,11.0,30.0,1005.0
10,1230Z,250.0,11.0,29.0,1005.0
10,1300Z,260.0,8.0,29.0,1005.0
10,1330Z,250.0,10.0,29.0,1005.0
10,1400Z,270.0,8.0,29.0,1006.0
10,1430Z,250.0,10.0,29.0,1006.0
10,1500Z,260.0,8.0,29.0,1006.0
10,1530Z,230.0,6.0,29.0,1006.0
10,1600Z,220.0,6.0,29.0,1007.0
10,1630Z,230.0,7.0,29.0,1007.0
10,1700Z,220.0,4.0,29.0,1007.0
10,1730Z,240.0,6.0,29.0,1007.0
10,1800Z,230.0,6.0,29.0,1007.0
10,1830Z,240.0,7.0,29.0,1007.0
10,1900Z,240.0,6.0,29.0,1006.0
10,1930Z,230.0,5.0,29.0,1006.0
10,2000Z,240.0,6.0,29.0,1006.0
10,2030Z,230.0,7.0,28.0,1006.0
10,2100Z,230.0,8.0,28.0,1006.0
10,2130Z,210.0,5.0,28.0,1005.0
10,2200Z,260.0,7.0,28.0,1005.0
10,2230Z,260.0,5.0,28.0,1005.0
10,2300Z,250.0,7.0,28.0,1005.0
10,2330Z,240.0,7.0,28.0,1006.0
11,0000Z,240.0,5.0,28.0,1006.0
11,0030Z,230.0,4.0,28.0,1006.0
11,0100Z,260.0,5.0,28.0,1006.0
11,0130Z,230.0,6.0,28.0,1006.0
11,0200Z,280.0,5.0,28.0,1007.0
11,0230Z,270.0,6.0,29.0,1007.0
11,0300Z,320.0,5.0,29.0,1007.0
11,0330Z,250.0,9.0,29.0,1007.0
11,0400Z,280.0,9.0,29.0,1008.0
11,0430Z,260.0,9.0,30.0,1007.0
11,0500Z,270.0,12.0,30.0,1007.0
11,0530Z,280.0,10.0,31.0,1007.0
11,0600Z,270.0,12.0,31.0,1007.0
11,0630Z,280.0,12.0,31.0,1007.0
11,0700Z,240.0,7.0,31.0,1007.0
11,0730Z,260.0,10.0,31.0,1007.0
11,0800Z,280.0,7.0,31.0,1006.0
11,0830Z,280.0,7.0,31.0,1006.0
11,0900Z,270.0,9.0,31.0,1006.0
11,0930Z,300.0,7.0,31.0,1006.0
11,1000Z,260.0,7.0,30.0,1005.0
11,1030Z,270.0,7.0,31.0,1005.0
11,1100Z,290.0,12.0,30.0,1005.0
11,1130Z,280.0,11.0,31.0,1005.0
11,1200Z,300.0,7.0,31.0,1006.0
11,1230Z,310.0,10.0,30.0,1006.0
11,1300Z,270.0,12.0,30.0,1006.0
11,1330Z,260.0,9.0,29.0,1006.0
11,1400Z,250.0,7.0,29.0,1006.0
11,1430Z,270.0,9.0,29.0,1007.0
11,1500Z,270.0,9.0,29.0,1007.0
11,1530Z,260.0,8.0,29.0,1007.0
11,1600Z,280.0,11.0,28.0,1008.0
11,1630Z,250.0,10.0,28.0,1008.0
11,1700Z,250.0,10.0,28.0,1008.0
11,1730Z,280.0,8.0,28.0,1008.0
11,1800Z,260.0,9.0,28.0,1008.0
11,1830Z,240.0,10.0,28.0,1008.0
11,1900Z,240.0,10.0,28.0,1008.0
11,1930Z,250.0,10.0,28.0,1007.0
11,2000Z,250.0,10.0,29.0,1007.0
11,2030Z,250.0,8.0,28.0,1007.0
11,2100Z,240.0,9.0,28.0,1006.0
11,2130Z,240.0,7.0,28.0,1006.0
11,2200Z,270.0,4.0,28.0,1006.0
11,2230Z,270.0,6.0,28.0,1006.0
11,2300Z,250.0,7.0,28.0,1006.0
11,2330Z,270.0,7.0,28.0,1006.0
12,0000Z,240.0,7.0,28.0,1007.0
12,0030Z,260.0,5.0,28.0,1007.0
12,0100Z,240.0,6.0,28.0,1007.0
12,0130Z,240.0,5.0,28.0,1007.0
12,0200Z,240.0,5.0,29.0,1007.0
12,0230Z,250.0,9.0,29.0,1008.0
12,0300Z,240.0,9.0,29.0,1008.0
12,0330Z,250.0,9.0,29.0,1008.0
12,0400Z,250.0,10.0,30.0,1008.0
12,0430Z,230.0,11.0,30.0,1008.0
12,0500Z,250.0,10.0,30.0,1009.0
12,0530Z,240.0,11.0,31.0,1009.0
12,0600Z,240.0,12.0,30.0,1009.0
12,0630Z,230.0,7.0,29.0,1009.0
12,0700Z,250.0,8.0,30.0,1008.0
12,0730Z,270.0,12.0,30.0,1008.0
12,0800Z,250.0,16.0,28.0,1008.0
12,0830Z,270.0,8.0,30.0,1008.0
12,0900Z,270.0,10.0,30.0,1007.0
12,0930Z,270.0,8.0,30.0,1007.0
12,1000Z,260.0,11.0,31.0,1006.0
12,1030Z,240.0,12.0,31.0,1006.0
12,1100Z,270.0,9.0,31.0,1006.0
12,1130Z,290.0,9.0,30.0,1006.0
12,1200Z,270.0,11.0,30.0,1006.0
12,1230Z,260.0,9.0,30.0,1006.0
12,1300Z,260.0,9.0,29.0,1006.0
12,1330Z,240.0,9.0,29.0,1007.0
12,1400Z,260.0,7.0,29.0,1007.0
12,1430Z,250.0,7.0,29.0,1007.0
12,1500Z,260.0,7.0,29.0,1007.0
12,1530Z,240.0,7.0,29.0,1008.0
12,1600Z,260.0,6.0,29.0,1008.0
12,1630Z,240.0,9.0,29.0,1008.0
12,1700Z,250.0,7.0,29.0,1008.0
12,1730Z,240.0,8.0,29.0,1008.0
12,1800Z,240.0,8.0,29.0,1008.0
12,1830Z,240.0,10.0,29.0,1008.0
12,1900Z,240.0,7.0,29.0,1008.0
12,1930Z,250.0,7.0,28.0,1007.0
12,2000Z,210.0,5.0,28.0,1007.0
12,2030Z,210.0,5.0,28.0,1007.0
12,2100Z,240.0,7.0,28.0,1007.0
12,2130Z,240.0,6.0,28.0,1007.0
12,2200Z,230.0,6.0,28.0,1007.0
12,2230Z,240.0,6.0,28.0,1006.0
12,2300Z,230.0,6.0,28.0,1006.0
12,2330Z,230.0,8.0,28.0,1006.0
13,0000Z,240.0,6.0,28.0,1006.0
13,0030Z,240.0,6.0,28.0,1006.0
13,0100Z,240.0,6.0,28.0,1007.0
13,0130Z,240.0,5.0,28.0,1007.0
13,0200Z,240.0,8.0,29.0,1007.0
13,0230Z,230.0,6.0,29.0,1007.0
13,0300Z,240.0,9.0,29.0,1008.0
13,0330Z,270.0,8.0,29.0,1008.0
13,0400Z,240.0,10.0,30.0,1008.0
13,0430Z,260.0,12.0,30.0,1008.0
